Date,eth_Open,eth_High,eth_Low,eth_Close,eth_Volume,eth_Market Cap,btc_Open,btc_High,btc_Low,btc_Close,btc_Volume,btc_Market Cap,xrp_Open,xrp_High,xrp_Low,xrp_Close,xrp_Volume,xrp_Market Cap,xmr_Open,xmr_High,xmr_Low,xmr_Close,xmr_Volume,xmr_Market Cap,ltc_Open,ltc_High,ltc_Low,ltc_Close,ltc_Volume,ltc_Market Cap
2017-04-11,43.5,44.25,43.3,43.41,"38,303,300","3,941,100,000",1187.46,1208.07,1187.46,1205.01,"216,182,000","19,316,000,000",0.209023,0.211772,0.189697,0.197826,"257,457","10,451,200",21.8,21.89,21.12,21.36,"5,356,450","311,171,000",8.91,9.28,8.66,8.85,"50,700,000","450,735,000"
2017-04-10,43.28,44.14,42.42,43.44,"44,061,500","3,919,520,000",1187.3,1190.34,1179.04,1187.13,"215,883,000","19,311,200,000",0.188842,0.220733,0.186149,0.207874,"208,420","9,442,100",20.69,22.41,20.52,21.83,"6,591,730","295,155,000",8.72,9.2,8.19,8.92,"74,425,700","440,977,000"
2017-04-09,44.28,44.49,42.89,43.27,"55,143,000","4,009,010,000",1176.57,1197.21,1171.86,1187.87,"242,343,000","19,134,400,000",0.189679,0.191026,0.186312,0.188861,"97,362","9,483,950",20.84,21.31,19.75,20.68,"5,711,770","297,207,000",9.89,10.01,8.43,8.71,"90,963,300","499,887,000"
2017-04-08,41.8,45.21,41.73,44.31,"74,138,800","3,783,000,000",1172.65,1184.98,1162.58,1175.95,"209,312,000","19,068,600,000",0.189456,0.193674,0.188398,0.190221,"54,654","9,472,800",19.31,21.46,19.0,20.83,"6,218,750","275,199,000",9.34,10.35,9.33,9.92,"58,489,100","471,828,000"
2017-04-07,42.87,44.04,41.65,42.16,"81,474,700","3,878,210,000",1178.94,1186.58,1163.39,1176.9,"317,022,000","19,168,500,000",0.187871,0.192661,0.184796,0.188531,"81,618","9,393,550",19.32,20.07,18.95,19.39,"5,499,430","275,287,000",10.22,10.56,9.19,9.37,"94,765,600","516,533,000"
2017-04-06,45.22,45.64,40.9,43.24,"147,120,000","4,089,930,000",1125.81,1188.37,1125.81,1182.68,"511,222,000","18,302,600,000",0.184767,0.190455,0.184234,0.18643,"82,505","9,238,350",19.59,19.95,18.33,19.27,"11,553,100","278,971,000",11.12,11.45,9.66,10.25,"194,300,000","561,808,000"
2017-04-05,44.66,47.84,44.54,45.3,"119,733,000","4,037,940,000",1134.14,1135.09,1113.63,1124.78,"414,784,000","18,435,700,000",0.185082,0.192548,0.182758,0.184719,"102,043","9,254,100",21.31,21.62,19.58,19.62,"9,188,050","303,396,000",8.25,11.42,7.96,11.09,"217,834,000","416,432,000"
2017-04-04,43.92,45.74,41.72,44.64,"157,568,000","3,969,730,000",1145.52,1156.44,1120.52,1133.25,"436,310,000","18,619,000,000",0.199874,0.202591,0.181038,0.185002,"148,096","9,993,700",20.33,21.51,19.87,21.35,"7,062,530","289,275,000",8.12,8.96,7.53,8.29,"129,208,000","409,793,000"
2017-04-03,48.82,48.82,43.41,44.36,"190,513,000","4,411,030,000",1102.95,1151.74,1102.95,1143.81,"580,444,000","17,924,600,000",0.205808,0.205959,0.196132,0.199703,"104,805","10,290,400",20.16,21.16,19.94,20.33,"7,080,440","286,817,000",7.74,8.64,7.24,8.07,"114,179,000","390,802,000"
2017-04-02,50.74,51.27,45.43,48.75,"134,604,000","4,582,700,000",1080.61,1107.59,1075.45,1102.17,"514,187,000","17,559,400,000",0.203584,0.206776,0.200261,0.20548,"102,369","10,179,200",21.42,21.5,20.02,20.14,"7,427,960","304,574,000",6.86,7.94,6.65,7.74,"88,560,400","346,209,000"
2017-04-01,50.03,51.93,48.88,50.7,"92,461,900","4,517,510,000",1071.71,1091.72,1061.09,1080.5,"289,634,000","17,413,000,000",0.203606,0.206153,0.19444,0.205017,"109,993","10,180,300",20.52,21.53,19.23,21.5,"7,622,780","291,737,000",6.65,6.98,6.31,6.88,"57,711,700","335,526,000"
2017-03-31,51.75,51.77,47.38,50.04,"151,416,000","4,671,190,000",1026.64,1074.92,1026.64,1071.79,"447,287,000","16,679,000,000",0.210236,0.213953,0.196505,0.203541,"291,529","10,511,800",20.8,21.2,19.84,20.54,"6,955,980","295,489,000",7.02,7.07,5.85,6.67,"98,922,600","353,860,000"
2017-03-30,53.12,53.31,51.87,52.21,"86,885,700","4,793,280,000",1042.21,1049.29,1020.04,1026.43,"352,969,000","16,929,800,000",0.212468,0.22193,0.206085,0.210556,"504,940","10,623,400",21.06,21.45,20.25,20.88,"5,993,880","299,146,000",4.18,7.04,4.15,6.98,"191,251,000","210,627,000"
2017-03-29,50.57,53.87,50.55,53.13,"144,998,000","4,561,150,000",1046.08,1055.13,1015.88,1039.97,"298,458,000","16,990,900,000",0.22065,0.225506,0.205719,0.212428,"335,567","11,032,500",19.88,21.34,19.28,21.14,"6,704,720","282,266,000",4.14,4.2,4.09,4.19,"8,479,960","208,728,000"
2017-03-28,49.71,50.96,49.15,50.77,"97,745,300","4,482,160,000",1044.58,1064.65,1027.73,1047.15,"326,332,000","16,964,500,000",0.186277,0.235749,0.180596,0.220632,"821,674","9,313,850",19.49,20.51,18.17,19.81,"10,061,200","276,545,000",4.07,4.18,4.06,4.16,"4,297,870","205,012,000"
2017-03-27,51.31,52.46,48.93,49.67,"118,978,000","4,624,990,000",972.05,1046.4,971.98,1045.77,"372,535,000","15,785,000,000",0.161165,0.191642,0.160717,0.186426,"201,563","8,058,250",19.75,20.1,17.71,19.66,"11,887,200","280,203,000",4.07,4.14,4.04,4.08,"5,162,690","204,793,000"
2017-03-26,50.77,51.8,49.28,50.52,"106,859,000","4,574,540,000",974.01,1007.96,954.19,966.73,"303,668,000","15,814,800,000",0.167267,0.175043,0.158772,0.160384,"37,656","8,363,350",20.16,20.57,19.29,19.61,"7,408,990","285,884,000",4.07,4.1,4.03,4.06,"3,911,060","204,723,000"
2017-03-25,53.58,53.58,48.31,51.25,"223,059,000","4,825,700,000",936.54,975.76,903.71,972.78,"435,803,000","15,204,800,000",0.166941,0.167388,0.157475,0.167305,"47,641","8,347,050",21.08,21.28,19.88,20.14,"10,858,900","298,839,000",4.07,4.12,3.97,4.07,"7,904,680","205,034,000"
2017-03-24,43.64,54.14,43.21,53.11,"297,046,000","3,929,230,000",1038.45,1040.47,934.36,937.52,"491,038,000","16,857,000,000",0.166412,0.178022,0.159289,0.166465,"52,184","8,320,600",21.85,22.28,20.86,21.1,"13,807,600","309,519,000",3.97,4.13,3.94,4.08,"12,524,300","199,924,000"
2017-03-23,42.57,44.75,41.3,43.68,"100,724,000","3,831,310,000",1050.05,1058.01,1028.93,1038.59,"248,540,000","17,043,400,000",0.173183,0.176421,0.156976,0.166412,"38,169","8,659,150",21.45,22.49,20.64,21.82,"7,419,900","303,834,000",3.93,4.0,3.92,3.98,"3,354,160","197,783,000"
2017-03-22,43.12,43.52,39.69,42.34,"113,952,000","3,880,120,000",1120.65,1120.65,1014.21,1049.14,"380,841,000","18,187,100,000",0.164951,0.179551,0.159475,0.173143,"157,814","8,247,550",21.39,22.39,20.77,21.42,"9,699,960","302,815,000",3.99,4.01,3.89,3.94,"5,949,960","200,521,000"
2017-03-21,43.51,44.26,42.37,43.15,"91,265,400","3,913,620,000",1055.36,1122.43,1055.36,1120.54,"337,391,000","17,125,600,000",0.153972,0.167727,0.150715,0.164934,"234,287","7,698,600",22.62,23.05,20.68,21.29,"18,555,800","320,139,000",4.04,4.04,3.98,4.01,"4,970,080","202,923,000"
2017-03-20,44.83,46.23,42.44,43.39,"154,701,000","4,031,270,000",1037.24,1063.03,1036.68,1054.23,"286,530,000","16,829,800,000",0.157444,0.162542,0.149597,0.153898,"68,539","7,872,200",23.3,24.82,22.44,22.51,"10,860,900","329,623,000",3.95,4.05,3.89,4.03,"4,068,240","198,555,000"
2017-03-19,35.53,47.0,35.34,44.74,"239,430,000","3,193,600,000",976.73,1069.91,976.73,1036.74,"406,648,000","15,846,000,000",0.159019,0.163016,0.149322,0.15756,"68,673","7,950,950",20.11,24.61,20.11,23.29,"22,162,500","284,253,000",3.96,4.03,3.9,3.96,"6,013,050","198,801,000"
2017-03-18,46.87,46.87,31.7,34.16,"262,180,000","4,211,830,000",1099.69,1114.07,957.65,973.82,"621,302,000","17,838,700,000",0.140006,0.172281,0.140006,0.158987,"188,985","7,000,300",22.27,22.27,18.6,20.07,"16,830,500","314,731,000",4.04,4.16,3.86,3.97,"12,199,700","202,967,000"
2017-03-17,45.93,55.11,38.21,46.83,"497,534,000","4,125,480,000",1180.16,1180.16,1099.57,1100.23,"706,599,000","19,141,800,000",0.131324,0.166127,0.122856,0.139902,"63,413","6,566,200",22.57,26.21,20.16,22.35,"36,529,400","318,778,000",4.23,4.23,4.04,4.06,"11,109,600","212,582,000"
2017-03-16,35.36,47.17,35.36,46.35,"454,418,000","3,174,750,000",1251.33,1257.98,1152.44,1187.81,"638,568,000","20,293,700,000",0.128773,0.136685,0.125514,0.131867,"20,678","6,438,650",19.05,22.99,18.77,22.48,"31,673,800","268,957,000",4.15,4.38,4.1,4.24,"12,755,200","208,204,000"
2017-03-15,28.65,35.06,28.43,35.06,"170,344,000","2,571,160,000",1240.16,1251.61,1239.75,1249.61,"297,805,000","20,110,400,000",0.133699,0.140774,0.128158,0.128653,"16,169","6,684,950",17.79,19.69,17.35,18.98,"12,265,200","251,092,000",4.05,4.18,4.0,4.16,"6,571,900","203,099,000"
2017-03-14,28.57,29.93,27.32,28.65,"101,797,000","2,563,700,000",1232.16,1244.81,1220.72,1240.0,"245,306,000","19,978,200,000",0.136986,0.137204,0.127028,0.133681,"23,746","6,849,300",18.09,18.4,17.11,17.76,"10,072,300","255,287,000",4.17,4.17,4.01,4.06,"7,928,910","209,412,000"
2017-03-13,23.5,30.6,23.5,28.59,"255,488,000","2,108,300,000",1221.78,1237.37,1217.03,1231.92,"380,277,000","19,807,700,000",0.140799,0.140823,0.127288,0.136979,"23,196","7,039,950",16.8,19.32,16.69,18.13,"19,566,500","236,958,000",3.85,4.25,3.83,4.17,"22,439,100","192,979,000"
2017-03-12,21.46,23.44,21.38,23.44,"74,628,900","1,924,660,000",1176.62,1226.98,1175.36,1221.38,"227,176,000","19,073,300,000",0.142217,0.14357,0.131473,0.140575,"36,588","7,110,850",14.72,17.13,14.45,16.79,"17,931,000","207,508,000",3.79,3.86,3.78,3.84,"3,373,750","189,874,000"
2017-03-11,19.37,21.59,19.01,21.47,"69,150,100","1,736,630,000",1116.32,1193.83,1116.32,1175.83,"283,320,000","18,093,700,000",0.131403,0.142793,0.129965,0.142142,"32,281","6,570,150",13.12,14.76,13.01,14.69,"6,499,310","184,883,000",3.76,3.84,3.75,3.8,"3,463,740","188,428,000"
2017-03-10,17.74,19.66,17.68,19.33,"87,506,800","1,589,640,000",1189.36,1270.47,1077.25,1116.72,"563,796,000","19,275,300,000",0.132107,0.141972,0.120088,0.131476,"34,319","6,605,350",13.05,13.62,12.35,13.21,"10,802,800","183,864,000",3.83,3.88,3.73,3.75,"7,090,150","191,858,000"
2017-03-09,16.64,17.87,16.37,17.75,"31,418,400","1,490,500,000",1150.35,1197.46,1141.23,1188.49,"212,283,000","18,640,900,000",0.116266,0.140766,0.114151,0.132026,"21,035","5,813,300",12.46,13.53,12.39,13.03,"3,489,930","175,497,000",3.77,3.84,3.76,3.84,"3,092,100","188,704,000"
2017-03-08,18.88,18.88,16.65,16.65,"44,304,600","1,690,760,000",1223.23,1232.16,1148.08,1150.0,"332,603,000","19,819,800,000",0.122602,0.128715,0.116242,0.116242,"5,536","6,130,100",13.56,13.8,12.47,12.47,"4,244,610","190,803,000",3.81,3.82,3.75,3.78,"4,594,400","190,712,000"
2017-03-07,19.58,19.63,18.64,18.89,"37,972,200","1,752,530,000",1273.21,1275.55,1204.8,1223.54,"291,256,000","20,627,100,000",0.123459,0.123531,0.116952,0.122573,"8,291","6,172,950",15.43,15.43,13.53,13.53,"5,928,550","217,011,000",3.89,3.91,3.8,3.82,"5,619,560","194,991,000"
2017-03-06,19.28,20.1,19.11,19.61,"32,432,700","1,725,360,000",1267.47,1276.0,1264.6,1272.83,"153,657,000","20,531,900,000",0.121782,0.124417,0.118414,0.12345,"10,659","6,089,100",15.23,15.8,14.84,15.41,"6,913,360","214,098,000",3.87,3.93,3.86,3.92,"4,393,810","193,846,000"
2017-03-05,18.5,19.42,18.23,19.3,"26,816,300","1,655,030,000",1254.29,1267.29,1238.06,1267.12,"134,127,000","20,316,000,000",0.119821,0.12368,0.116513,0.121757,"4,192","5,991,050",13.67,15.42,13.66,15.18,"5,455,280","192,123,000",3.86,3.9,3.84,3.9,"2,836,910","193,336,000"
2017-03-04,19.52,20.05,18.62,18.62,"27,341,900","1,745,140,000",1277.43,1279.4,1230.51,1255.15,"183,270,000","20,688,800,000",0.122602,0.125583,0.117666,0.119901,"6,235","6,130,100",13.93,14.24,13.37,13.67,"2,239,270","195,774,000",3.91,3.92,3.86,3.88,"3,361,400","195,730,000"
2017-03-03,19.04,20.67,18.41,19.46,"95,863,400","1,702,140,000",1250.71,1280.31,1250.71,1274.99,"315,739,000","20,253,700,000",0.119272,0.124929,0.118119,0.122444,"9,499","5,963,600",13.1,14.61,12.86,13.91,"7,926,590","183,919,000",3.92,4.0,3.9,3.92,"7,515,680","196,144,000"
2017-03-02,17.36,19.35,16.95,19.03,"83,627,100","1,550,750,000",1224.68,1262.13,1215.62,1251.01,"368,275,000","19,829,800,000",0.135408,0.135475,0.115596,0.119301,"8,963","6,770,400",12.26,13.33,12.1,13.11,"7,161,980","172,124,000",3.8,4.11,3.78,3.92,"9,439,480","189,785,000"
2017-03-01,15.85,17.37,15.56,17.35,"44,927,500","1,415,510,000",1180.04,1222.5,1179.69,1222.5,"229,057,000","19,104,800,000",0.117455,0.135197,0.113717,0.135197,"12,914","5,872,750",12.3,12.9,12.13,12.33,"6,449,830","172,621,000",3.77,3.81,3.76,3.8,"4,405,000","188,623,000"
2017-02-28,15.45,16.06,15.12,15.82,"65,478,900","1,379,600,000",1180.72,1193.25,1171.82,1179.97,"184,956,000","19,113,600,000",0.115442,0.118271,0.113307,0.117443,"19,659","5,772,100",11.99,12.32,11.51,12.28,"4,316,810","168,185,000",3.8,3.82,3.76,3.77,"4,045,440","190,098,000"
2017-02-27,14.51,15.68,14.27,15.4,"31,667,000","1,294,770,000",1163.78,1181.98,1163.38,1179.97,"131,570,000","18,837,300,000",0.115234,0.118632,0.10963,0.115376,"8,960","5,761,700",11.87,12.06,11.83,11.96,"1,343,950","166,428,000",3.81,3.83,3.8,3.8,"3,766,590","190,522,000"
2017-02-26,13.52,14.54,13.4,14.52,"20,307,500","1,206,150,000",1144.27,1167.47,1130.2,1165.2,"116,486,000","18,518,900,000",0.114553,0.115582,0.104331,0.114986,"8,433","5,727,650",11.84,12.04,11.68,11.89,"2,039,860","165,867,000",3.82,3.85,3.8,3.83,"2,688,250","190,585,000"
2017-02-25,13.06,13.72,12.98,13.55,"18,533,900","1,165,230,000",1170.41,1174.85,1124.59,1143.84,"139,961,000","18,939,500,000",0.120864,0.12166,0.110955,0.114526,"9,339","6,043,200",11.92,12.14,11.68,11.85,"3,102,200","167,003,000",3.85,3.86,3.81,3.83,"3,581,200","192,344,000"
2017-02-24,13.13,13.23,12.88,13.07,"19,574,400","1,171,110,000",1172.71,1200.39,1131.96,1173.68,"330,759,000","18,974,400,000",0.119243,0.136124,0.086475,0.121185,"17,386","5,962,150",12.89,12.97,11.35,11.92,"8,707,610","180,492,000",3.83,3.88,3.82,3.85,"6,921,090","191,226,000"
2017-02-23,12.6,13.21,12.56,13.12,"14,522,300","1,122,910,000",1117.27,1176.62,1116.96,1166.72,"189,454,000","18,075,200,000",0.121958,0.122226,0.114699,0.118724,"6,304","6,097,900",12.78,12.94,12.57,12.87,"2,875,250","178,859,000",3.8,3.85,3.8,3.84,"4,096,480","189,631,000"
2017-02-22,12.69,12.76,12.55,12.6,"10,360,900","1,130,460,000",1114.8,1125.39,1100.55,1117.44,"136,100,000","18,033,400,000",0.124515,0.124515,0.115683,0.121959,"6,903","6,225,750",12.32,12.84,12.12,12.77,"2,486,660","171,785,000",3.79,3.84,3.78,3.81,"4,547,610","188,961,000"
2017-02-21,12.34,12.77,12.21,12.67,"15,183,300","1,099,330,000",1079.28,1117.25,1076.93,1115.3,"186,869,000","17,456,900,000",0.1214,0.127322,0.114101,0.121561,"14,370","6,070,000",12.12,12.42,11.92,12.34,"4,476,160","169,036,000",3.76,3.8,3.76,3.78,"4,110,740","187,718,000"
2017-02-20,12.77,12.9,12.43,12.43,"12,994,400","1,136,610,000",1048.69,1080.49,1041.69,1079.98,"109,478,000","16,960,200,000",0.123001,0.127204,0.116679,0.121475,"10,971","6,150,050",13.01,13.01,11.46,12.22,"8,429,880","181,531,000",3.77,3.78,3.75,3.77,"3,128,060","187,912,000"
2017-02-19,12.82,12.87,12.71,12.76,"7,799,740","1,140,870,000",1054.76,1056.81,1043.46,1047.87,"77,423,300","17,056,600,000",0.124522,0.124827,0.117671,0.122905,"4,321","6,226,100",13.38,13.38,12.99,12.99,"1,663,440","186,681,000",3.79,3.79,3.74,3.76,"2,701,490","189,049,000"
2017-02-18,12.71,12.83,12.68,12.81,"9,370,010","1,130,750,000",1049.21,1061.1,1046.96,1054.42,"99,073,500","16,964,800,000",0.122901,0.130873,0.119005,0.124431,"13,458","6,145,050",13.41,13.57,13.09,13.36,"1,871,110","186,995,000",3.83,3.83,3.78,3.79,"3,209,270","190,755,000"
2017-02-17,12.9,12.91,12.66,12.68,"11,636,500","1,147,260,000",1026.12,1053.17,1025.64,1046.21,"136,474,000","16,589,600,000",0.125972,0.130485,0.115022,0.122661,"28,259","6,298,600",13.07,13.34,13.04,13.3,"1,711,010","182,332,000",3.78,3.84,3.77,3.83,"4,001,350","188,226,000"
2017-02-16,12.92,12.92,12.54,12.9,"38,002,600","1,148,860,000",1007.65,1033.37,1007.65,1027.44,"122,277,000","16,289,100,000",0.112739,0.126088,0.112574,0.126088,"10,795","5,636,950",13.62,13.62,12.91,13.1,"3,256,190","189,926,000",3.8,3.82,3.78,3.79,"3,991,580","189,087,000"
2017-02-15,13.04,13.04,12.64,12.92,"18,464,700","1,159,000,000",1006.21,1008.84,1001.58,1007.48,"89,759,400","16,264,100,000",0.116744,0.120698,0.111437,0.112729,"5,690","5,837,200",13.01,13.74,12.88,13.62,"4,811,600","181,497,000",3.77,3.82,3.76,3.81,"2,683,590","187,657,000"
2017-02-14,11.29,13.33,11.29,13.03,"42,911,500","1,002,810,000",991.74,1011.51,986.47,1004.55,"137,946,000","16,028,000,000",0.118339,0.121985,0.114384,0.116603,"6,788","5,916,950",12.2,13.2,12.11,12.99,"4,166,850","170,135,000",3.72,3.77,3.71,3.77,"3,994,400","184,921,000"
2017-02-13,11.38,11.39,11.17,11.27,"7,216,520","1,011,080,000",998.88,1002.1,976.0,990.64,"100,607,000","16,141,500,000",0.12153,0.13772,0.118105,0.118286,"6,977","6,076,500",12.31,12.36,12.09,12.2,"1,687,590","171,557,000",3.77,3.77,3.7,3.72,"4,721,650","187,506,000"
2017-02-12,11.35,11.4,11.3,11.4,"6,264,900","1,008,030,000",1003.52,1004.76,996.92,999.18,"67,530,000","16,214,700,000",0.125493,0.137479,0.117401,0.121566,"3,330","6,274,650",12.27,12.49,12.0,12.33,"2,154,250","170,839,000",3.8,3.8,3.75,3.76,"2,706,320","188,829,000"
2017-02-11,11.29,11.43,11.24,11.35,"7,544,520","1,002,130,000",988.9,1009.29,982.83,1004.45,"102,261,000","15,976,700,000",0.125788,0.127159,0.122483,0.125607,743,"6,289,400",11.98,12.39,11.98,12.24,"2,190,900","166,808,000",3.78,3.8,3.77,3.79,"3,340,840","187,849,000"
2017-02-10,11.04,11.34,10.78,11.28,"11,914,200","979,961,000",995.63,998.9,946.69,988.67,"190,452,000","16,083,600,000",0.12754,0.13171,0.117976,0.125761,"2,605","6,377,000",12.18,12.23,11.73,11.98,"2,472,350","169,520,000",3.8,3.81,3.7,3.78,"7,918,280","188,981,000"
2017-02-09,11.44,11.6,10.67,11.03,"18,400,300","1,014,280,000",1064.7,1088.99,953.34,994.38,"407,220,000","17,197,100,000",0.129684,0.132791,0.118249,0.127476,"10,870","6,484,200",12.83,12.98,11.83,12.12,"4,268,990","178,405,000",4.03,4.08,3.71,3.8,"21,297,300","200,288,000"
2017-02-08,11.54,11.63,11.24,11.43,"9,688,630","1,023,170,000",1062.32,1078.97,1037.49,1063.07,"201,855,000","17,156,700,000",0.133244,0.134031,0.121542,0.129568,"8,268","6,662,200",12.67,12.91,12.54,12.8,"2,124,700","176,193,000",4.05,4.08,3.97,4.02,"7,016,980","201,226,000"
2017-02-07,11.43,11.61,11.41,11.52,"7,629,640","1,012,620,000",1040.14,1061.93,1040.14,1061.35,"146,007,000","16,796,600,000",0.126972,0.136817,0.126972,0.133135,"5,302","6,348,600",12.91,13.2,12.53,12.65,"3,523,120","179,398,000",4.05,4.08,4.04,4.04,"6,570,650","201,352,000"
2017-02-06,11.35,11.48,11.34,11.39,"5,695,440","1,005,930,000",1028.4,1044.64,1028.16,1038.15,"111,762,000","16,605,400,000",0.131717,0.138723,0.125146,0.126788,"10,498","6,585,850",12.83,12.92,12.59,12.88,"2,124,790","178,164,000",4.06,4.08,4.04,4.04,"4,972,300","201,525,000"
2017-02-05,11.44,11.49,11.32,11.35,"5,942,960","1,013,400,000",1043.52,1043.63,1022.37,1027.34,"114,208,000","16,847,400,000",0.135944,0.143104,0.128306,0.131582,"2,685","6,797,200",12.61,12.99,12.61,12.8,"2,054,440","175,095,000",4.07,4.07,4.02,4.04,"4,635,400","201,824,000"
2017-02-04,11.13,11.5,11.13,11.43,"14,139,500","985,277,000",1031.33,1045.9,1015.16,1042.9,"155,064,000","16,648,800,000",0.134385,0.147454,0.13296,0.135867,"10,217","6,719,250",12.89,13.08,12.47,12.61,"3,475,030","178,965,000",4.08,4.1,4.02,4.06,"6,926,300","202,727,000"
2017-02-03,10.81,11.11,10.76,11.11,"12,897,800","956,944,000",1011.46,1033.87,1008.79,1029.91,"201,278,000","16,326,100,000",0.14565,0.14565,0.132985,0.134264,"9,702","7,282,500",13.13,13.15,12.15,12.86,"5,732,620","182,089,000",4.08,4.11,4.04,4.08,"8,548,470","202,531,000"
2017-02-02,10.74,10.89,10.55,10.82,"10,172,500","949,793,000",990.0,1013.52,983.22,1011.8,"145,821,000","15,977,800,000",0.147206,0.147974,0.134287,0.145699,"2,973","7,360,300",13.29,13.42,13.05,13.14,"2,841,870","184,201,000",4.08,4.09,4.02,4.09,"5,175,450","202,147,000"
2017-02-01,10.74,10.85,10.56,10.73,"12,852,200","949,969,000",970.94,989.11,970.74,989.02,"150,110,000","15,667,900,000",0.147034,0.150287,0.140878,0.147218,"4,496","7,351,700",12.97,13.38,12.93,13.27,"2,715,170","179,699,000",4.08,4.13,4.03,4.08,"7,753,930","202,128,000"
2017-01-31,10.56,10.75,10.54,10.73,"11,648,700","933,975,000",920.96,972.02,920.96,970.4,"164,582,000","14,859,700,000",0.153713,0.153791,0.144326,0.147016,"17,416","7,685,650",12.7,13.26,12.7,12.99,"8,919,760","175,986,000",4.02,4.1,4.02,4.08,"15,799,800","199,116,000"
2017-01-30,10.49,10.71,10.47,10.57,"8,042,180","927,415,000",920.15,923.05,919.47,920.38,"78,227,300","14,844,900,000",0.141147,0.15376,0.140489,0.15376,"9,285","7,057,350",12.65,12.91,12.64,12.71,"2,171,460","175,164,000",3.86,4.02,3.86,4.02,"10,192,700","191,115,000"
2017-01-29,10.56,10.57,10.45,10.48,"4,689,950","933,087,000",922.07,923.42,919.15,919.5,"60,851,700","14,874,000,000",0.138097,0.14186,0.132053,0.141204,"11,695","6,904,850",12.85,13.26,12.55,12.66,"3,027,920","177,874,000",3.85,3.86,3.84,3.85,"2,804,420","190,873,000"
2017-01-28,10.54,10.58,10.43,10.56,"6,580,700","930,688,000",919.81,923.91,919.81,921.59,"68,979,600","14,835,800,000",0.130334,0.137387,0.125774,0.134674,"7,066","6,516,700",12.12,13.04,12.07,12.85,"6,585,960","167,743,000",3.85,3.87,3.84,3.85,"3,305,270","190,872,000"
2017-01-27,10.58,10.61,10.44,10.54,"7,189,170","934,404,000",918.36,923.22,915.85,919.75,"125,594,000","14,810,400,000",0.129894,0.135296,0.128775,0.130343,"9,238","6,494,700",11.98,12.24,11.67,12.1,"4,346,850","165,604,000",3.84,3.86,3.81,3.86,"5,049,680","190,149,000"
2017-01-26,10.57,10.67,10.51,10.59,"8,465,020","932,575,000",902.39,919.33,902.22,917.59,"131,958,000","14,551,200,000",0.124319,0.135711,0.120759,0.133612,"7,694","6,215,950",11.85,12.15,11.73,11.98,"2,172,210","163,778,000",3.71,3.84,3.71,3.83,"5,817,220","183,873,000"
2017-01-25,10.62,10.62,10.48,10.57,"6,751,450","936,769,000",891.92,903.25,891.69,901.54,"120,831,000","14,380,700,000",0.120212,0.129256,0.115434,0.124216,"6,427","6,010,600",11.81,11.88,11.54,11.83,"1,897,140","163,221,000",3.79,3.8,3.69,3.71,"6,863,540","187,625,000"
2017-01-24,10.73,10.77,10.57,10.63,"8,327,330","946,083,000",910.68,924.14,892.29,892.69,"111,349,000","14,681,400,000",0.128569,0.128569,0.113295,0.120213,"7,139","6,428,450",12.25,12.25,11.79,11.81,"3,121,430","169,206,000",3.84,3.84,3.78,3.79,"2,629,220","189,741,000"
2017-01-23,10.71,10.84,10.67,10.82,"7,267,210","944,159,000",925.5,928.27,916.74,921.01,"73,588,600","14,918,800,000",0.114416,0.130461,0.111428,0.129948,"7,175","5,720,800",12.19,12.29,12.05,12.25,"2,414,740","168,236,000",3.86,3.86,3.82,3.84,"2,725,110","190,717,000"
2017-01-22,10.91,10.97,10.58,10.7,"8,678,620","961,463,000",922.21,937.52,897.56,924.67,"116,573,000","14,863,600,000",0.116306,0.119379,0.109804,0.114313,"6,468","5,815,300",12.01,12.19,11.81,12.18,"2,588,540","165,727,000",3.9,3.92,3.82,3.84,"2,630,830","192,953,000"
2017-01-21,10.6,10.98,10.58,10.91,"11,937,600","933,405,000",895.55,927.37,895.53,921.79,"111,158,000","14,432,000,000",0.117955,0.127853,0.114241,0.116309,"15,335","5,897,750",11.91,12.18,11.84,12.03,"2,878,010","164,256,000",3.89,3.92,3.89,3.9,"2,717,700","192,408,000"
2017-01-20,10.39,10.76,10.35,10.6,"10,992,800","914,696,000",898.17,899.4,887.01,895.03,"86,728,400","14,472,100,000",0.116596,0.124276,0.111754,0.117809,"16,255","5,829,800",12.17,12.17,11.75,11.91,"3,768,400","167,736,000",3.86,3.91,3.84,3.89,"3,427,180","190,693,000"
2017-01-19,10.24,10.44,10.18,10.4,"8,347,550","901,484,000",888.34,904.61,884.34,899.07,"105,625,000","14,311,700,000",0.123035,0.123948,0.116102,0.116619,"14,984","6,151,750",12.05,12.31,11.68,12.15,"3,546,870","166,091,000",3.84,3.93,3.81,3.86,"4,090,650","189,782,000"
2017-01-18,10.3,10.52,9.94,10.23,"10,788,200","906,079,000",909.37,917.5,858.3,886.62,"225,677,000","14,648,900,000",0.116816,0.123035,0.115687,0.123035,"7,457","5,840,800",12.43,12.7,11.57,12.05,"4,232,060","171,153,000",3.94,3.95,3.78,3.84,"4,321,020","194,678,000"
2017-01-17,9.64,10.61,9.54,10.3,"18,391,900","847,981,000",830.95,910.56,830.8,907.94,"155,095,000","13,383,900,000",0.119675,0.122525,0.114662,0.116638,"7,960","5,983,750",10.69,12.49,10.56,12.39,"4,403,350","147,101,000",3.91,3.95,3.85,3.94,"4,816,480","192,814,000"
